Item Name,Listings,Price,Currency,Timestamp
Sticker | stavn (Gold) | Antwerp 2022,17,7.97,CDN,2023-08-28 10:29:27.969035
Sticker | floppy (Glitter) | Antwerp 2022,842,0.10,CDN,2023-09-05 12:50:55.609495
Sticker | tabseN (Glitter) | Antwerp 2022,397,0.10,CDN,2023-09-05 12:50:55.609495
Sticker | zorte (Glitter) | Antwerp 2022,259,0.10,CDN,2023-09-05 12:50:55.609495
Sticker | Astralis | Antwerp 2022,"15,064",0.10,CDN,2023-09-05 12:50:55.609495
Sticker | NiKo | Antwerp 2022,"2,124",0.11,CDN,2023-09-05 12:50:55.609495
Sticker | blameF (Glitter) | Antwerp 2022,452,0.11,CDN,2023-09-05 12:50:55.609495
Sticker | degster (Glitter) | Antwerp 2022,468,0.11,CDN,2023-09-05 12:50:56.742176
Sticker | S1ren (Glitter) | Antwerp 2022,451,0.11,CDN,2023-09-05 12:50:56.742176
Sticker | magixx (Glitter) | Antwerp 2022,361,0.11,CDN,2023-09-05 12:50:56.742176
Sticker | Outsiders | Antwerp 2022,"15,448",0.11,CDN,2023-09-05 12:50:56.742176
Sticker | b1t (Glitter) | Antwerp 2022,302,0.11,CDN,2023-09-05 12:50:56.742176
Sticker | drop (Glitter) | Antwerp 2022,480,0.12,CDN,2023-09-05 12:50:56.742176
Sticker | qikert (Glitter) | Antwerp 2022,531,0.12,CDN,2023-09-05 12:50:56.742176
Sticker | Patsi (Glitter) | Antwerp 2022,598,0.12,CDN,2023-09-05 12:50:56.742176
Sticker | Xyp9x (Glitter) | Antwerp 2022,364,0.12,CDN,2023-09-05 12:50:56.742176
Sticker | VINI | Antwerp 2022,"3,783",0.12,CDN,2023-09-05 12:50:56.742176
Sticker | nin9 (Glitter) | Antwerp 2022,308,0.13,CDN,2023-09-05 12:50:57.841470
Sticker | s1mple | Antwerp 2022,965,0.13,CDN,2023-09-05 12:50:57.841470
Sticker | KSCERATO (Glitter) | Antwerp 2022,375,0.13,CDN,2023-09-05 12:50:57.841470
Sticker | dgt (Glitter) | Antwerp 2022,581,0.13,CDN,2023-09-05 12:50:57.841470
"Sticker | ropz (Glitter, Champion) | Antwerp 2022",695,0.13,CDN,2023-09-05 12:50:57.841470
Sticker | chopper (Glitter) | Antwerp 2022,458,0.14,CDN,2023-09-05 12:50:57.841470
Sticker | FalleN | Antwerp 2022,"7,074",0.14,CDN,2023-09-05 12:50:57.841470
Sticker | 9z Team | Antwerp 2022,"8,237",0.14,CDN,2023-09-05 12:50:57.841470
Sticker | forZe eSports (Glitter) | Antwerp 2022,"2,058",0.15,CDN,2023-09-05 12:50:57.841470
Sticker | cadiaN (Glitter) | Antwerp 2022,255,0.15,CDN,2023-09-05 12:50:57.841470
"Sticker | Twistzz (Glitter, Champion) | Antwerp 2022",864,0.15,CDN,2023-09-05 12:50:58.942150
Sticker | yuurih (Glitter) | Antwerp 2022,224,0.16,CDN,2023-09-05 12:50:58.942150
Sticker | fnx (Glitter) | Antwerp 2022,"1,184",0.16,CDN,2023-09-05 12:50:58.942150
Sticker | dav1d (Glitter) | Antwerp 2022,210,0.16,CDN,2023-09-05 12:50:58.942150
Sticker | boltz (Glitter) | Antwerp 2022,368,0.16,CDN,2023-09-05 12:50:58.942150
Sticker | Renegades (Glitter) | Antwerp 2022,"1,512",0.17,CDN,2023-09-05 12:50:58.942150
Sticker | fer (Glitter) | Antwerp 2022,552,0.17,CDN,2023-09-05 12:50:58.942150
Sticker | interz (Glitter) | Antwerp 2022,426,0.18,CDN,2023-09-05 12:50:58.942150
Sticker | Hobbit (Glitter) | Antwerp 2022,344,0.21,CDN,2023-09-05 12:50:58.942150
Sticker | YEKINDAR (Glitter) | Antwerp 2022,500,0.23,CDN,2023-09-05 12:50:58.942150
Sticker | Eternal Fire | Antwerp 2022,"9,972",0.23,CDN,2023-09-05 12:51:00.046694
Sticker | HooXi (Glitter) | Antwerp 2022,159,0.24,CDN,2023-09-05 12:51:00.046694
Sticker | JT (Glitter) | Antwerp 2022,445,0.25,CDN,2023-09-05 12:51:00.046694
Sticker | BIG (Glitter) | Antwerp 2022,"1,903",0.25,CDN,2023-09-05 12:51:00.046694
Sticker | m0NESY | Antwerp 2022,"3,112",0.26,CDN,2023-09-05 12:51:00.046694
Sticker | MIBR (Glitter) | Antwerp 2022,611,0.27,CDN,2023-09-05 12:51:00.046694
Sticker | nafany (Glitter) | Antwerp 2022,178,0.28,CDN,2023-09-05 12:51:00.046694
Sticker | Imperial Esports | Antwerp 2022,"6,150",0.28,CDN,2023-09-05 12:51:00.046694
Sticker | Ninjas in Pyjamas (Glitter) | Antwerp 2022,"2,083",0.28,CDN,2023-09-05 12:51:00.046694
Sticker | ENCE (Glitter) | Antwerp 2022,"1,155",0.30,CDN,2023-09-05 12:51:00.046694
Sticker | ropz (Glitter) | Antwerp 2022,426,0.31,CDN,2023-09-05 12:51:01.149481
Sticker | Bad News Eagles (Glitter) | Antwerp 2022,387,0.32,CDN,2023-09-05 12:51:01.149481
Sticker | luken (Glitter) | Antwerp 2022,218,0.35,CDN,2023-09-05 12:51:01.149481
Sticker | XANTARES (Glitter) | Antwerp 2022,293,0.35,CDN,2023-09-05 12:51:01.149481
Sticker | Cloud9 | Antwerp 2022,"11,052",0.35,CDN,2023-09-05 12:51:01.149481
Sticker | Liazz (Glitter) | Antwerp 2022,173,0.38,CDN,2023-09-05 12:51:01.149481
Sticker | arT (Glitter) | Antwerp 2022,255,0.38,CDN,2023-09-05 12:51:01.149481
Sticker | IHC Esports (Glitter) | Antwerp 2022,747,0.40,CDN,2023-09-05 12:51:01.149481
Sticker | rox | Antwerp 2022,"1,389",0.40,CDN,2023-09-05 12:51:01.149481
Sticker | Jame (Glitter) | Antwerp 2022,158,0.42,CDN,2023-09-05 12:51:01.149481
Sticker | Ax1Le (Glitter) | Antwerp 2022,219,0.46,CDN,2023-09-05 12:51:02.244200
Sticker | jabbi | Antwerp 2022,231,0.47,CDN,2023-09-05 12:51:02.244200
Sticker | Vitality (Glitter) | Antwerp 2022,631,0.53,CDN,2023-09-05 12:51:02.244200
Sticker | Heroic (Glitter) | Antwerp 2022,"1,287",0.53,CDN,2023-09-05 12:51:02.244200
Sticker | ZywOo (Glitter) | Antwerp 2022,259,0.54,CDN,2023-09-05 12:51:02.244200
Sticker | Team Liquid (Glitter) | Antwerp 2022,518,0.55,CDN,2023-09-05 12:51:02.244200
Sticker | PGL (Glitter) | Antwerp 2022,"2,111",0.58,CDN,2023-09-05 12:51:02.244200
Sticker | Twistzz (Glitter) | Antwerp 2022,198,0.59,CDN,2023-09-05 12:51:02.244200
Sticker | FalleN (Glitter) | Antwerp 2022,562,0.71,CDN,2023-09-05 12:51:02.244200
Sticker | sh1ro (Glitter) | Antwerp 2022,203,0.72,CDN,2023-09-05 12:51:02.244200
Sticker | max (Glitter) | Antwerp 2022,94,0.74,CDN,2023-09-05 12:51:03.342770
Sticker | kabal (Holo) | Antwerp 2022,63,0.82,CDN,2023-09-05 12:51:03.342770
Sticker | FURIA (Glitter) | Antwerp 2022,"1,054",0.83,CDN,2023-09-05 12:51:03.342770
Sticker | faveN (Holo) | Antwerp 2022,47,0.86,CDN,2023-09-05 12:51:03.342770
Sticker | bLitz (Holo) | Antwerp 2022,119,0.86,CDN,2023-09-05 12:51:03.342770
Sticker | juanflatroo (Holo) | Antwerp 2022,42,0.86,CDN,2023-09-05 12:51:03.342770
Sticker | hatz (Holo) | Antwerp 2022,106,0.94,CDN,2023-09-05 12:51:03.342770
Sticker | shalfey (Holo) | Antwerp 2022,46,0.95,CDN,2023-09-05 12:51:03.342770
Sticker | SENER1 (Holo) | Antwerp 2022,49,0.96,CDN,2023-09-05 12:51:03.342770
Sticker | tiziaN (Holo) | Antwerp 2022,64,0.96,CDN,2023-09-05 12:51:03.342770
Sticker | rigoN (Holo) | Antwerp 2022,56,0.97,CDN,2023-09-05 12:51:04.442531
Sticker | Natus Vincere (Glitter) | Antwerp 2022,705,0.97,CDN,2023-09-05 12:51:04.442531
Sticker | syrsoN (Holo) | Antwerp 2022,71,0.98,CDN,2023-09-05 12:51:04.442531
Sticker | Copenhagen Flames (Glitter) | Antwerp 2022,"1,202",0.99,CDN,2023-09-05 12:51:04.442531
Sticker | Brollan (Holo) | Antwerp 2022,49,0.99,CDN,2023-09-05 12:51:04.442531
Sticker | sinnopsyy (Holo) | Antwerp 2022,96,1.00,CDN,2023-09-05 12:51:04.442531
Sticker | KENSi (Holo) | Antwerp 2022,110,1.00,CDN,2023-09-05 12:51:04.442531
Sticker | Outsiders (Glitter) | Antwerp 2022,"1,207",1.00,CDN,2023-09-05 12:51:04.442531
Sticker | FaZe Clan (Glitter) | Antwerp 2022,972,1.01,CDN,2023-09-05 12:51:04.442531
Sticker | Tuurtle (Holo) | Antwerp 2022,30,1.03,CDN,2023-09-05 12:51:04.442531
Sticker | hampus (Holo) | Antwerp 2022,33,1.06,CDN,2023-09-05 12:51:05.534866
Sticker | aliStair (Holo) | Antwerp 2022,54,1.08,CDN,2023-09-05 12:51:05.534866
Sticker | sico (Holo) | Antwerp 2022,73,1.11,CDN,2023-09-05 12:51:05.534866
Sticker | Jerry (Holo) | Antwerp 2022,57,1.11,CDN,2023-09-05 12:51:05.534866
Sticker | es3tag (Holo) | Antwerp 2022,41,1.11,CDN,2023-09-05 12:51:05.534866
Sticker | dycha (Holo) | Antwerp 2022,70,1.12,CDN,2023-09-05 12:51:05.534866
Sticker | VINI (Glitter) | Antwerp 2022,128,1.12,CDN,2023-09-05 12:51:05.534866
Sticker | Plopski (Holo) | Antwerp 2022,28,1.15,CDN,2023-09-05 12:51:05.534866
Sticker | chelo (Holo) | Antwerp 2022,87,1.16,CDN,2023-09-05 12:51:05.534866
Sticker | Snappi (Holo) | Antwerp 2022,54,1.16,CDN,2023-09-05 12:51:05.534866
Sticker | exit (Holo) | Antwerp 2022,75,1.17,CDN,2023-09-05 12:51:07.667950
Sticker | ins (Holo) | Antwerp 2022,51,1.17,CDN,2023-09-05 12:51:07.667950
Sticker | Complexity Gaming (Glitter) | Antwerp 2022,259,1.23,CDN,2023-09-05 12:51:07.667950
Sticker | zorte (Holo) | Antwerp 2022,89,1.24,CDN,2023-09-05 12:51:07.667950
Sticker | tabseN (Holo) | Antwerp 2022,50,1.24,CDN,2023-09-05 12:51:07.667950
Sticker | jabbi (Glitter) | Antwerp 2022,92,1.27,CDN,2023-09-05 12:51:07.667950
Sticker | NiKo (Glitter) | Antwerp 2022,139,1.29,CDN,2023-09-05 12:51:07.667950
Sticker | s1mple (Glitter) | Antwerp 2022,259,1.31,CDN,2023-09-05 12:51:07.667950
Sticker | Krimbo (Holo) | Antwerp 2022,38,1.33,CDN,2023-09-05 12:51:07.667950
Sticker | Norwi (Holo) | Antwerp 2022,101,1.35,CDN,2023-09-05 12:51:07.667950
Sticker | refrezh (Holo) | Antwerp 2022,70,1.35,CDN,2023-09-05 12:51:10.302037
Sticker | sk0R (Holo) | Antwerp 2022,38,1.52,CDN,2023-09-05 12:51:10.302037
Sticker | REZ (Holo) | Antwerp 2022,39,1.54,CDN,2023-09-05 12:51:10.302037
"Sticker | karrigan (Holo, Champion) | Antwerp 2022",432,1.54,CDN,2023-09-05 12:51:10.302037
Sticker | G2 Esports (Glitter) | Antwerp 2022,287,1.77,CDN,2023-09-05 12:51:10.302037
Sticker | BIG (Holo) | Antwerp 2022,370,1.79,CDN,2023-09-05 12:51:10.302037
Sticker | Farlig (Holo) | Antwerp 2022,47,1.81,CDN,2023-09-05 12:51:10.302037
Sticker | Spinx (Holo) | Antwerp 2022,30,1.81,CDN,2023-09-05 12:51:10.302037
Sticker | Astralis (Glitter) | Antwerp 2022,504,1.85,CDN,2023-09-05 12:51:10.302037
Sticker | Calyx (Holo) | Antwerp 2022,115,1.86,CDN,2023-09-05 12:51:10.302037
"Sticker | broky (Holo, Champion) | Antwerp 2022",126,1.87,CDN,2023-09-05 12:51:12.931945
Sticker | k0nfig (Holo) | Antwerp 2022,88,1.91,CDN,2023-09-05 12:51:12.931945
Sticker | misutaaa (Holo) | Antwerp 2022,112,1.95,CDN,2023-09-05 12:51:12.931945
"Sticker | rain (Holo, Champion) | Antwerp 2022",156,2.10,CDN,2023-09-05 12:51:12.931945
Sticker | sjuush (Holo) | Antwerp 2022,32,2.13,CDN,2023-09-05 12:51:12.931945
Sticker | forZe eSports (Holo) | Antwerp 2022,123,2.15,CDN,2023-09-05 12:51:12.931945
Sticker | xfl0ud (Holo) | Antwerp 2022,28,2.18,CDN,2023-09-05 12:51:12.931945
Sticker | gxx- (Holo) | Antwerp 2022,108,2.19,CDN,2023-09-05 12:51:12.931945
Sticker | maden (Holo) | Antwerp 2022,58,2.20,CDN,2023-09-05 12:51:12.931945
Sticker | nitr0 (Holo) | Antwerp 2022,37,2.25,CDN,2023-09-05 12:51:12.931945
Sticker | hades (Holo) | Antwerp 2022,87,2.34,CDN,2023-09-05 12:51:14.545644
Sticker | IHC Esports (Holo) | Antwerp 2022,188,2.35,CDN,2023-09-05 12:51:14.545644
Sticker | imoRR (Holo) | Antwerp 2022,64,2.37,CDN,2023-09-05 12:51:14.545644
Sticker | Magisk (Holo) | Antwerp 2022,42,2.42,CDN,2023-09-05 12:51:14.545644
Sticker | Team Spirit (Glitter) | Antwerp 2022,258,2.46,CDN,2023-09-05 12:51:14.545644
Sticker | gla1ve (Holo) | Antwerp 2022,42,2.50,CDN,2023-09-05 12:51:14.545644
Sticker | Aleksib (Holo) | Antwerp 2022,70,2.53,CDN,2023-09-05 12:51:14.545644
Sticker | magixx (Holo) | Antwerp 2022,61,2.56,CDN,2023-09-05 12:51:14.545644
Sticker | WOOD7 (Holo) | Antwerp 2022,29,2.56,CDN,2023-09-05 12:51:14.545644
Sticker | Ninjas in Pyjamas (Holo) | Antwerp 2022,344,2.60,CDN,2023-09-05 12:51:14.545644
Sticker | ENCE (Holo) | Antwerp 2022,159,2.62,CDN,2023-09-05 12:51:17.675276
Sticker | EliGE (Holo) | Antwerp 2022,34,2.70,CDN,2023-09-05 12:51:17.675276
Sticker | m0NESY (Glitter) | Antwerp 2022,166,2.72,CDN,2023-09-05 12:51:17.675276
Sticker | blameF (Holo) | Antwerp 2022,51,2.73,CDN,2023-09-05 12:51:17.675276
Sticker | Eternal Fire (Glitter) | Antwerp 2022,519,2.78,CDN,2023-09-05 12:51:17.675276
Sticker | chopper (Holo) | Antwerp 2022,37,2.78,CDN,2023-09-05 12:51:17.675276
Sticker | JOTA (Holo) | Antwerp 2022,6,2.79,CDN,2023-09-05 12:51:17.675276
Sticker | stavn (Holo) | Antwerp 2022,27,2.90,CDN,2023-09-05 12:51:17.675276
Sticker | degster (Holo) | Antwerp 2022,49,2.93,CDN,2023-09-05 12:51:17.675276
Sticker | Renegades (Holo) | Antwerp 2022,125,2.95,CDN,2023-09-05 12:51:17.675276
Sticker | woxic (Holo) | Antwerp 2022,25,2.95,CDN,2023-09-05 12:51:36.048849
Sticker | Techno4K (Holo) | Antwerp 2022,15,2.99,CDN,2023-09-05 12:51:36.048849
Sticker | Grim (Holo) | Antwerp 2022,48,3.00,CDN,2023-09-05 12:51:36.048849
Sticker | Boombl4 (Holo) | Antwerp 2022,65,3.03,CDN,2023-09-05 12:51:36.048849
Sticker | TeSeS (Holo) | Antwerp 2022,29,3.04,CDN,2023-09-05 12:51:36.048849
Sticker | NAF (Holo) | Antwerp 2022,38,3.05,CDN,2023-09-05 12:51:36.048849
Sticker | SENER1 (Gold) | Antwerp 2022,34,3.08,CDN,2023-09-05 12:51:36.048849
Sticker | Bad News Eagles (Holo) | Antwerp 2022,122,3.11,CDN,2023-09-05 12:51:36.048849
Sticker | 9z Team (Glitter) | Antwerp 2022,320,3.14,CDN,2023-09-05 12:51:36.048849
Sticker | Zyphon (Holo) | Antwerp 2022,40,3.15,CDN,2023-09-05 12:51:36.048849
"Sticker | Twistzz (Holo, Champion) | Antwerp 2022",121,3.17,CDN,2023-09-05 12:51:38.165012
Sticker | roeJ (Holo) | Antwerp 2022,42,3.17,CDN,2023-09-05 12:51:38.165012
Sticker | junior (Holo) | Antwerp 2022,20,3.19,CDN,2023-09-05 12:51:38.165012
Sticker | PGL (Holo) | Antwerp 2022,222,3.28,CDN,2023-09-05 12:51:38.165012
Sticker | JaCkz (Holo) | Antwerp 2022,26,3.34,CDN,2023-09-05 12:51:38.165012
Sticker | aliStair (Gold) | Antwerp 2022,22,3.34,CDN,2023-09-05 12:51:38.165012
Sticker | Norwi (Gold) | Antwerp 2022,32,3.34,CDN,2023-09-05 12:51:38.165012
Sticker | Patsi (Holo) | Antwerp 2022,32,3.37,CDN,2023-09-05 12:51:38.165012
Sticker | KENSi (Gold) | Antwerp 2022,46,3.38,CDN,2023-09-05 12:51:38.165012
Sticker | hatz (Gold) | Antwerp 2022,39,3.48,CDN,2023-09-05 12:51:38.165012
Sticker | oSee (Holo) | Antwerp 2022,23,3.49,CDN,2023-09-05 12:51:40.283594
Sticker | sinnopsyy (Gold) | Antwerp 2022,32,3.51,CDN,2023-09-05 12:51:40.283594
Sticker | Snappi (Gold) | Antwerp 2022,38,3.56,CDN,2023-09-05 12:51:40.283594
Sticker | nicoodoz (Holo) | Antwerp 2022,47,3.59,CDN,2023-09-05 12:51:40.283594
Sticker | JOTA (Gold) | Antwerp 2022,26,3.63,CDN,2023-09-05 12:51:40.283594
Sticker | tiziaN (Gold) | Antwerp 2022,25,3.64,CDN,2023-09-05 12:51:40.283594
"Sticker | ropz (Holo, Champion) | Antwerp 2022",116,3.73,CDN,2023-09-05 12:51:40.283594
Sticker | es3tag (Gold) | Antwerp 2022,39,3.74,CDN,2023-09-05 12:51:40.283594
Sticker | juanflatroo (Gold) | Antwerp 2022,28,3.75,CDN,2023-09-05 12:51:40.283594
Sticker | floppy (Holo) | Antwerp 2022,76,3.77,CDN,2023-09-05 12:51:40.283594
Sticker | sico (Gold) | Antwerp 2022,16,3.80,CDN,2023-09-05 12:51:41.375748
Sticker | Tuurtle (Gold) | Antwerp 2022,24,3.80,CDN,2023-09-05 12:51:41.375748
Sticker | S1ren (Holo) | Antwerp 2022,32,3.81,CDN,2023-09-05 12:51:41.375748
Sticker | Jerry (Gold) | Antwerp 2022,20,3.83,CDN,2023-09-05 12:51:41.375748
Sticker | ins (Gold) | Antwerp 2022,16,3.86,CDN,2023-09-05 12:51:41.375748
Sticker | Perfecto (Holo) | Antwerp 2022,38,3.97,CDN,2023-09-05 12:51:41.375748
Sticker | Imperial Esports (Glitter) | Antwerp 2022,644,3.99,CDN,2023-09-05 12:51:41.375748
Sticker | shalfey (Gold) | Antwerp 2022,20,4.05,CDN,2023-09-05 12:51:41.375748
Sticker | fnx (Holo) | Antwerp 2022,124,4.08,CDN,2023-09-05 12:51:41.375748
Sticker | misutaaa (Gold) | Antwerp 2022,37,4.08,CDN,2023-09-05 12:51:41.375748
Sticker | FaNg (Holo) | Antwerp 2022,25,4.15,CDN,2023-09-05 12:51:43.497167
Sticker | dupreeh (Holo) | Antwerp 2022,38,4.27,CDN,2023-09-05 12:51:43.497167
Sticker | rigoN (Gold) | Antwerp 2022,25,4.29,CDN,2023-09-05 12:51:43.497167
Sticker | saffee (Holo) | Antwerp 2022,33,4.32,CDN,2023-09-05 12:51:43.497167
Sticker | bLitz (Gold) | Antwerp 2022,17,4.40,CDN,2023-09-05 12:51:43.497167
Sticker | nin9 (Holo) | Antwerp 2022,34,4.41,CDN,2023-09-05 12:51:43.497167
Sticker | fer (Holo) | Antwerp 2022,45,4.42,CDN,2023-09-05 12:51:43.497167
Sticker | kabal (Gold) | Antwerp 2022,21,4.44,CDN,2023-09-05 12:51:43.497167
Sticker | huNter (Holo) | Antwerp 2022,63,4.49,CDN,2023-09-05 12:51:43.497167
Sticker | boltz (Holo) | Antwerp 2022,27,4.50,CDN,2023-09-05 12:51:43.497167
Sticker | buster (Holo) | Antwerp 2022,28,4.51,CDN,2023-09-05 12:51:47.688791
Sticker | dycha (Gold) | Antwerp 2022,19,4.52,CDN,2023-09-05 12:51:47.688791
Sticker | Brollan (Gold) | Antwerp 2022,16,4.53,CDN,2023-09-05 12:51:47.688791
Sticker | exit (Gold) | Antwerp 2022,28,4.53,CDN,2023-09-05 12:51:47.688791
Sticker | rox (Glitter) | Antwerp 2022,180,4.56,CDN,2023-09-05 12:51:47.688791
Sticker | Farlig (Gold) | Antwerp 2022,26,4.66,CDN,2023-09-05 12:51:47.688791
Sticker | FL1T (Holo) | Antwerp 2022,58,4.66,CDN,2023-09-05 12:51:47.688791
Sticker | hampus (Gold) | Antwerp 2022,18,4.67,CDN,2023-09-05 12:51:47.688791
Sticker | maden (Gold) | Antwerp 2022,31,4.67,CDN,2023-09-05 12:51:47.688791
Sticker | MIBR (Holo) | Antwerp 2022,125,4.73,CDN,2023-09-05 12:51:47.688791
Sticker | roeJ (Gold) | Antwerp 2022,17,4.76,CDN,2023-09-05 12:51:49.294903
Sticker | chelo (Gold) | Antwerp 2022,31,4.86,CDN,2023-09-05 12:51:49.294903
Sticker | refrezh (Gold) | Antwerp 2022,32,4.87,CDN,2023-09-05 12:51:49.294903
Sticker | qikert (Holo) | Antwerp 2022,27,5.01,CDN,2023-09-05 12:51:49.294903
Sticker | Xyp9x (Holo) | Antwerp 2022,49,5.03,CDN,2023-09-05 12:51:49.294903
Sticker | k0nfig (Gold) | Antwerp 2022,42,5.06,CDN,2023-09-05 12:51:49.294903
Sticker | apEX (Holo) | Antwerp 2022,23,5.06,CDN,2023-09-05 12:51:49.294903
Sticker | Techno4K (Gold) | Antwerp 2022,16,5.06,CDN,2023-09-05 12:51:49.294903
Sticker | Cloud9 (Glitter) | Antwerp 2022,"1,264",5.23,CDN,2023-09-05 12:51:49.294903
Sticker | Plopski (Gold) | Antwerp 2022,22,5.26,CDN,2023-09-05 12:51:49.294903
Sticker | Calyx (Gold) | Antwerp 2022,63,5.31,CDN,2023-09-05 12:51:52.434861
Sticker | Ninjas in Pyjamas (Gold) | Antwerp 2022,152,5.43,CDN,2023-09-05 12:51:52.434861
Sticker | cadiaN (Holo) | Antwerp 2022,28,5.52,CDN,2023-09-05 12:51:52.434861
Sticker | Zyphon (Gold) | Antwerp 2022,15,5.52,CDN,2023-09-05 12:51:52.434861
Sticker | yuurih (Holo) | Antwerp 2022,23,5.59,CDN,2023-09-05 12:51:52.434861
Sticker | faveN (Gold) | Antwerp 2022,41,5.67,CDN,2023-09-05 12:51:52.434861
Sticker | electronic (Holo) | Antwerp 2022,37,5.72,CDN,2023-09-05 12:51:52.434861
Sticker | Renegades (Gold) | Antwerp 2022,36,5.75,CDN,2023-09-05 12:51:52.434861
Sticker | Heroic (Holo) | Antwerp 2022,268,5.77,CDN,2023-09-05 12:51:52.434861
Sticker | drop (Holo) | Antwerp 2022,43,5.80,CDN,2023-09-05 12:51:52.434861
Sticker | REZ (Gold) | Antwerp 2022,16,5.80,CDN,2023-09-05 12:51:55.068794
Sticker | PGL (Gold) | Antwerp 2022,131,6.07,CDN,2023-09-05 12:51:55.068794
Sticker | Spinx (Gold) | Antwerp 2022,35,6.09,CDN,2023-09-05 12:51:55.068794
Sticker | xfl0ud (Gold) | Antwerp 2022,14,6.11,CDN,2023-09-05 12:51:55.068794
Sticker | shox (Holo) | Antwerp 2022,18,6.14,CDN,2023-09-05 12:51:55.068794
Sticker | chopper (Gold) | Antwerp 2022,21,6.21,CDN,2023-09-05 12:51:55.068794
Sticker | FL1T (Gold) | Antwerp 2022,19,6.24,CDN,2023-09-05 12:51:55.068794
Sticker | b1t (Holo) | Antwerp 2022,69,6.24,CDN,2023-09-05 12:51:55.068794
Sticker | Bad News Eagles (Gold) | Antwerp 2022,52,6.35,CDN,2023-09-05 12:51:55.068794
Sticker | forZe eSports (Gold) | Antwerp 2022,40,6.37,CDN,2023-09-05 12:51:55.068794
Sticker | sjuush (Gold) | Antwerp 2022,24,6.53,CDN,2023-09-05 12:51:56.665195
Sticker | BIG (Gold) | Antwerp 2022,48,6.53,CDN,2023-09-05 12:51:56.665195
Sticker | YEKINDAR (Holo) | Antwerp 2022,31,6.68,CDN,2023-09-05 12:51:56.665195
Sticker | luken (Holo) | Antwerp 2022,25,6.75,CDN,2023-09-05 12:51:56.665195
Sticker | ENCE (Gold) | Antwerp 2022,27,6.76,CDN,2023-09-05 12:51:56.665195
Sticker | buster (Gold) | Antwerp 2022,22,6.84,CDN,2023-09-05 12:51:56.665195
Sticker | FaNg (Gold) | Antwerp 2022,12,6.87,CDN,2023-09-05 12:51:56.665195
Sticker | Grim (Gold) | Antwerp 2022,14,6.87,CDN,2023-09-05 12:51:56.665195
Sticker | hades (Gold) | Antwerp 2022,31,6.91,CDN,2023-09-05 12:51:56.665195
Sticker | MIBR (Gold) | Antwerp 2022,38,6.92,CDN,2023-09-05 12:51:56.665195
Sticker | qikert (Gold) | Antwerp 2022,27,6.93,CDN,2023-09-05 12:51:58.791909
Sticker | Krimbo (Gold) | Antwerp 2022,17,6.93,CDN,2023-09-05 12:51:58.791909
Sticker | IHC Esports (Gold) | Antwerp 2022,52,6.99,CDN,2023-09-05 12:51:58.791909
Sticker | gxx- (Gold) | Antwerp 2022,23,7.09,CDN,2023-09-05 12:51:58.791909
Sticker | imoRR (Gold) | Antwerp 2022,24,7.10,CDN,2023-09-05 12:51:58.791909
Sticker | dav1d (Holo) | Antwerp 2022,23,7.16,CDN,2023-09-05 12:51:58.791909
Sticker | dgt (Gold) | Antwerp 2022,18,7.19,CDN,2023-09-05 12:51:58.791909
Sticker | karrigan (Holo) | Antwerp 2022,38,7.30,CDN,2023-09-05 12:51:58.791909
Sticker | junior (Gold) | Antwerp 2022,13,7.38,CDN,2023-09-05 12:51:58.791909
Sticker | dgt (Holo) | Antwerp 2022,19,7.42,CDN,2023-09-05 12:51:58.791909
Sticker | saffee (Gold) | Antwerp 2022,14,7.42,CDN,2023-09-05 12:52:01.931887
Sticker | Perfecto (Gold) | Antwerp 2022,20,7.43,CDN,2023-09-05 12:52:01.931887
Sticker | woxic (Gold) | Antwerp 2022,10,7.59,CDN,2023-09-05 12:52:01.931887
Sticker | dav1d (Gold) | Antwerp 2022,12,7.63,CDN,2023-09-05 12:52:01.931887
Sticker | sk0R (Gold) | Antwerp 2022,20,7.75,CDN,2023-09-05 12:52:01.931887
Sticker | KSCERATO (Holo) | Antwerp 2022,43,7.85,CDN,2023-09-05 12:52:01.931887
Sticker | Liazz (Holo) | Antwerp 2022,19,8.12,CDN,2023-09-05 12:52:01.931887
Sticker | broky (Holo) | Antwerp 2022,47,8.14,CDN,2023-09-05 12:52:01.931887
Sticker | XANTARES (Holo) | Antwerp 2022,45,8.16,CDN,2023-09-05 12:52:01.931887
"Sticker | broky (Gold, Champion) | Antwerp 2022",52,8.21,CDN,2023-09-05 12:52:01.931887
Sticker | Boombl4 (Gold) | Antwerp 2022,25,8.22,CDN,2023-09-05 12:52:03.538033
Sticker | nitr0 (Gold) | Antwerp 2022,18,8.34,CDN,2023-09-05 12:52:03.538033
Sticker | Vitality (Holo) | Antwerp 2022,116,8.46,CDN,2023-09-05 12:52:03.538033
Sticker | S1ren (Gold) | Antwerp 2022,18,8.48,CDN,2023-09-05 12:52:03.538033
Sticker | magixx (Gold) | Antwerp 2022,17,8.55,CDN,2023-09-05 12:52:03.538033
Sticker | Magisk (Gold) | Antwerp 2022,20,8.58,CDN,2023-09-05 12:52:03.538033
Sticker | nicoodoz (Gold) | Antwerp 2022,7,8.80,CDN,2023-09-05 12:52:03.538033
Sticker | Patsi (Gold) | Antwerp 2022,19,8.94,CDN,2023-09-05 12:52:03.538033
Sticker | Natus Vincere (Holo) | Antwerp 2022,152,9.14,CDN,2023-09-05 12:52:03.538033
