Item Name,Listings,Price,Currency,Timestamp
Sealed Graffiti | Recoil PP-Bizon (Monster Purple),7,5.88,CDN,2023-08-30 12:35:44.357484
Sealed Graffiti | Recoil AWP (Jungle Green),23,5.91,CDN,2023-09-05 13:16:01.958578
Sealed Graffiti | Recoil UMP-45 (Tiger Orange),4,6.00,CDN,2023-09-05 13:16:03.059468
Sealed Graffiti | Recoil AWP (Battle Green),13,6.10,CDN,2023-09-05 13:16:03.059468
Sealed Graffiti | Recoil AWP (Violent Violet),16,6.27,CDN,2023-09-05 13:16:03.059468
Sealed Graffiti | Recoil AK-47 (Cash Green),6,6.69,CDN,2023-09-05 13:16:03.059468
Sealed Graffiti | Recoil AK-47 (Blood Red),14,6.94,CDN,2023-09-05 13:16:03.059468
Sealed Graffiti | Recoil AWP (Tracer Yellow),14,7.02,CDN,2023-09-05 13:16:03.059468
Sealed Graffiti | Recoil AK-47 (Frog Green),12,7.04,CDN,2023-09-05 13:16:03.059468
Sealed Graffiti | Recoil MP7 (Battle Green),12,7.16,CDN,2023-09-05 13:16:03.059468
Sealed Graffiti | Recoil AWP (Frog Green),13,7.18,CDN,2023-09-05 13:16:03.059468
Sealed Graffiti | Recoil UMP-45 (Shark White),5,7.74,CDN,2023-09-05 13:16:03.059468
Sealed Graffiti | Recoil MP7 (Tracer Yellow),12,7.76,CDN,2023-09-05 13:16:04.165150
Sealed Graffiti | Recoil UMP-45 (Wire Blue),9,8.11,CDN,2023-09-05 13:16:04.165150
Sealed Graffiti | Recoil UMP-45 (Monster Purple),8,8.07,CDN,2023-09-05 13:16:04.165150
Sealed Graffiti | Recoil UMP-45 (Monarch Blue),6,8.21,CDN,2023-09-05 13:16:04.165150
Sealed Graffiti | Recoil UMP-45 (Princess Pink),11,8.42,CDN,2023-09-05 13:16:04.165150
Sealed Graffiti | Recoil Galil AR (Battle Green),15,9.34,CDN,2023-09-05 13:16:04.165150
Sealed Graffiti | Recoil AWP (Monster Purple),12,10.01,CDN,2023-09-05 13:16:04.165150
Sealed Graffiti | Recoil AWP (Desert Amber),11,10.23,CDN,2023-09-05 13:16:04.165150
Sealed Graffiti | Recoil CZ-75 (Dust Brown),4,10.64,CDN,2023-09-05 13:16:04.165150
Sealed Graffiti | Recoil AUG (Bazooka Pink),3,11.12,CDN,2023-09-05 13:16:04.165150
Sealed Graffiti | Recoil AWP (Brick Red),8,11.40,CDN,2023-09-05 13:16:05.789279
Sealed Graffiti | Recoil SG 553 (Desert Amber),9,11.62,CDN,2023-09-05 13:16:05.789279
Sealed Graffiti | Recoil UMP-45 (Violent Violet),6,11.66,CDN,2023-09-05 13:16:05.789279
Sealed Graffiti | Recoil PP-Bizon (Cash Green),2,11.66,CDN,2023-09-05 13:16:05.789279
Sealed Graffiti | Recoil AWP (Bazooka Pink),14,13.02,CDN,2023-09-05 13:16:05.789279
Sealed Graffiti | Recoil AK-47 (Dust Brown),16,13.59,CDN,2023-09-05 13:16:05.789279
Sealed Graffiti | Recoil AK-47 (Tracer Yellow),10,14.73,CDN,2023-09-05 13:16:05.789279
Sealed Graffiti | Recoil UMP-45 (Brick Red),4,15.48,CDN,2023-09-05 13:16:05.789279
Sealed Graffiti | Recoil MAC-10 (Jungle Green),3,15.91,CDN,2023-09-05 13:16:05.789279
Sealed Graffiti | Recoil UMP-45 (War Pig Pink),12,18.92,CDN,2023-09-05 13:16:05.789279
Sealed Graffiti | Recoil Galil AR (Desert Amber),3,23.07,CDN,2023-09-05 13:16:06.895248
Sealed Graffiti | Recoil SG 553 (Tiger Orange),1,27.42,CDN,2023-09-05 13:16:06.895248
Sealed Graffiti | Recoil XM1014 (Violent Violet),3,29.16,CDN,2023-09-05 13:16:06.895248
Sealed Graffiti | Recoil AWP (Blood Red),4,47.30,CDN,2023-09-05 13:16:06.895248
